
############################################################   data hex round1  ###################################################################################

    canbustest@ubuntu:~/Documents$ /bin/python3 /home/canbustest/Documents/use70recv.py
    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , Timestamp: 1679748604.643736    ID: 07000001    X Rx                DL:  8    01 aa 00 00 00 00 00 00     Channel: can0
    Angle_sent , 360 , Receive , bytearray(b'\x03$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'\x00\xeb\x00\x00\x00\x00\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'\x02\x9c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'\x00d\x00\x00\x00\x00\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'\x02\x14\x00\x00\x00\x00\x00\x00')
    Angle_sent , 0 , Receive , bytearray(b'\x03\xc4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'\x03~\xff\xf3\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'\x00t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'\x02$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'\x03\xd4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'\x01\x9b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'\x03L\x00\x00\x00\x00\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'\x01\x13\x00\x00\x00\x00\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'\x02\xc4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'\x00\x8c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'\x02;\x00\x00\x00\x00\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'\x00\x04\x00\x00\x00\x00\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'\x01\xb4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'\x03d\x00\x00\x00\x00\x00\x00')
    Angle_sent , 140 , Receive , bytearray(b'\x01-\x00\x00\x00\x00\x00\x00')
    Angle_sent , 150 , Receive , bytearray(b'\x02\xdd\x00\x00\x00\x00\x00\x00')
    Angle_sent , 160 , Receive , bytearray(b'\x00\xa3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 170 , Receive , bytearray(b'\x02T\x00\x00\x00\x00\x00\x00')
    Angle_sent , 180 , Receive , bytearray(b'\x00\x1b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 190 , Receive , bytearray(b'\x01\xcb\x00\x00\x00\x00\x00\x00')
    Angle_sent , 200 , Receive , bytearray(b'\x03{\x00\x00\x00\x00\x00\x00')
    Angle_sent , 210 , Receive , bytearray(b'\x01D\x00\x00\x00\x00\x00\x00')
    Angle_sent , 220 , Receive , bytearray(b'\x02\xf4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 230 , Receive , bytearray(b'\x00\xbd\x00\x00\x00\x00\x00\x00')
    Angle_sent , 240 , Receive , bytearray(b'\x02k\x00\x00\x00\x00\x00\x00')
    Angle_sent , 250 , Receive , bytearray(b'\x004\x00\x00\x00\x00\x00\x00')
    Angle_sent , 260 , Receive , bytearray(b'\x01\xe4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 270 , Receive , bytearray(b'\x03\x93\x00\x00\x00\x00\x00\x00')
    Angle_sent , 280 , Receive , bytearray(b'\x01[\x00\x00\x00\x00\x00\x00')
    Angle_sent , 290 , Receive , bytearray(b'\x03\x0c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 300 , Receive , bytearray(b'\x00\xd4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 310 , Receive , bytearray(b'\x02\x83\x00\x00\x00\x00\x00\x00')
    Angle_sent , 320 , Receive , bytearray(b'\x00L\x00\x00\x00\x00\x00\x00')
    Angle_sent , 330 , Receive , bytearray(b'\x01\xfc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 340 , Receive , bytearray(b'\x03\xac\x00\x00\x00\x00\x00\x00')
    Angle_sent , 350 , Receive , bytearray(b'\x01s\x00\x00\x00\x00\x00\x00')
    Angle_sent , 360 , Receive , bytearray(b'\x03%\x00\x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'\x00\xec\x00\x00\x00\x00\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'\x02\x9c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'\x00e\x00\x00\x00\x00\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'\x02\x14\x00\x00\x00\x00\x00\x00')

############################################################   data byteArray round6  ##############################################################################

    posix
    Message sent on Enable state data: Timestamp:        0.000000    ID: 06000001    X Rx                DL:  8    23 0d 20 01 00 00 00 00
    Angle_sent , 0 , Receive , bytearray(b'\x03\xc4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'\x01\xb0\xff\xb8\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'\x00w\x00\x00\x00\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'\x02$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'\x03\xd3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'\x01\x9b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'\x03K\x00\x00\x00\x00\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'\x01\x14\x00\x00\x00\x00\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'\x02\xc4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'\x00\x8b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'\x02=\x00\x00\x00\x00\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'\x00\x04\x00\x00\x00\x00\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'\x01\xb4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'\x03c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 140 , Receive , bytearray(b'\x01,\x00\x00\x00\x00\x00\x00')
    Angle_sent , 150 , Receive , bytearray(b'\x02\xdc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 160 , Receive , bytearray(b'\x00\xa4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 170 , Receive , bytearray(b'\x02T\x00\x00\x00\x00\x00\x00')
    Angle_sent , 180 , Receive , bytearray(b'\x00\x1b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 190 , Receive , bytearray(b'\x01\xcc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 200 , Receive , bytearray(b'\x03|\x00\x00\x00\x00\x00\x00')
    Angle_sent , 210 , Receive , bytearray(b'\x01D\x00\x00\x00\x00\x00\x00')
    Angle_sent , 220 , Receive , bytearray(b'\x02\xf3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 230 , Receive , bytearray(b'\x00\xbc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 240 , Receive , bytearray(b'\x02k\x00\x00\x00\x00\x00\x00')
    Angle_sent , 250 , Receive , bytearray(b'\x003\x00\x00\x00\x00\x00\x00')
    Angle_sent , 260 , Receive , bytearray(b'\x01\xe5\x00\x00\x00\x00\x00\x00')
    Angle_sent , 270 , Receive , bytearray(b'\x03\x93\x00\x00\x00\x00\x00\x00')
    Angle_sent , 280 , Receive , bytearray(b'\x01[\x00\x00\x00\x00\x00\x00')
    Angle_sent , 290 , Receive , bytearray(b'\x03\x0c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 300 , Receive , bytearray(b'\x00\xd3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 310 , Receive , bytearray(b'\x02\x85\x00\x00\x00\x00\x00\x00')
    Angle_sent , 320 , Receive , bytearray(b'\x00M\x00\x00\x00\x00\x00\x00')
    Angle_sent , 330 , Receive , bytearray(b'\x01\xfb\x00\x00\x00\x00\x00\x00')
    Angle_sent , 340 , Receive , bytearray(b'\x03\xad\x00\x00\x00\x00\x00\x00')
    Angle_sent , 350 , Receive , bytearray(b'\x01s\x00\x00\x00\x00\x00\x00')
    Angle_sent , 360 , Receive , bytearray(b'\x03$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'\x00\xec\x00\x00\x00\x00\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'\x02\x9b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'\x00d\x00\x00\x00\x00\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'\x02\x15\x00\x00\x00\x00\x00\x00')
    Angle_sent , 0 , Receive , bytearray(b'\x03\xc4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 10 , Receive , bytearray(b'\x03~\xff\xf3\x00\x00\x00\x00')
    Angle_sent , 20 , Receive , bytearray(b'\x00t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 30 , Receive , bytearray(b'\x02$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 40 , Receive , bytearray(b'\x03\xd3\x00\x00\x00\x00\x00\x00')
    Angle_sent , 50 , Receive , bytearray(b'\x01\x9b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 60 , Receive , bytearray(b'\x03K\x00\x00\x00\x00\x00\x00')
    Angle_sent , 70 , Receive , bytearray(b'\x01\x13\x00\x00\x00\x00\x00\x00')
    Angle_sent , 80 , Receive , bytearray(b'\x02\xc4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 90 , Receive , bytearray(b'\x00\x8c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 100 , Receive , bytearray(b'\x02<\x00\x00\x00\x00\x00\x00')
    Angle_sent , 110 , Receive , bytearray(b'\x00\x04\x00\x00\x00\x00\x00\x00')
    Angle_sent , 120 , Receive , bytearray(b'\x01\xb4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 130 , Receive , bytearray(b'\x03e\x00\x00\x00\x00\x00\x00')
    Angle_sent , 140 , Receive , bytearray(b'\x01,\x00\x00\x00\x00\x00\x00')
    Angle_sent , 150 , Receive , bytearray(b'\x02\xdb\x00\x00\x00\x00\x00\x00')
    Angle_sent , 160 , Receive , bytearray(b'\x00\xa4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 170 , Receive , bytearray(b'\x02T\x00\x00\x00\x00\x00\x00')
    Angle_sent , 180 , Receive , bytearray(b'\x00\x1b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 190 , Receive , bytearray(b'\x01\xcc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 200 , Receive , bytearray(b'\x03{\x00\x00\x00\x00\x00\x00')
    Angle_sent , 210 , Receive , bytearray(b'\x01E\x00\x00\x00\x00\x00\x00')
    Angle_sent , 220 , Receive , bytearray(b'\x02\xf4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 230 , Receive , bytearray(b'\x00\xbc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 240 , Receive , bytearray(b'\x02l\x00\x00\x00\x00\x00\x00')
    Angle_sent , 250 , Receive , bytearray(b'\x005\x00\x00\x00\x00\x00\x00')
    Angle_sent , 260 , Receive , bytearray(b'\x01\xe4\x00\x00\x00\x00\x00\x00')
    Angle_sent , 270 , Receive , bytearray(b'\x03\x93\x00\x00\x00\x00\x00\x00')
    Angle_sent , 280 , Receive , bytearray(b'\x01[\x00\x00\x00\x00\x00\x00')
    Angle_sent , 290 , Receive , bytearray(b'\x03\x0b\x00\x00\x00\x00\x00\x00')
    Angle_sent , 300 , Receive , bytearray(b'\x00\xd5\x00\x00\x00\x00\x00\x00')
    Angle_sent , 310 , Receive , bytearray(b'\x02\x84\x00\x00\x00\x00\x00\x00')
    Angle_sent , 320 , Receive , bytearray(b'\x00M\x00\x00\x00\x00\x00\x00')
    Angle_sent , 330 , Receive , bytearray(b'\x01\xfc\x00\x00\x00\x00\x00\x00')
    Angle_sent , 340 , Receive , bytearray(b'\x03\xad\x00\x00\x00\x00\x00\x00')
    Angle_sent , 350 , Receive , bytearray(b'\x01t\x00\x00\x00\x00\x00\x00')
    Angle_sent , 360 , Receive , bytearray(b'\x03$\x00\x00\x00\x00\x00\x00')
    Angle_sent , 370 , Receive , bytearray(b'\x00\xec\x00\x00\x00\x00\x00\x00')
    Angle_sent , 380 , Receive , bytearray(b'\x02\x9c\x00\x00\x00\x00\x00\x00')
    Angle_sent , 390 , Receive , bytearray(b'\x00d\x00\x00\x00\x00\x00\x00')
    Angle_sent , 400 , Receive , bytearray(b'\x02\x13\x00\x00\x00\x00\x00\x00')
